ID	ALIGNMENT	COGID	COGIDS	CONCEPT	DOCULECT	FORM	MORPHEMES	NOTE	TOKENS	VALUE
1475	ŋ i + l o + k u	5	96 3195 3196	SLEEP	Sherpa	ŋiloku	sleep/ŋi sleep/lo _sleep/ku	[x]	ŋ i + l o + k u	ŋiloku
1719	- - - ɲ !o/a.l - - -	1394	3192	SLEEP	Tsum	ɲol	sleep	[x]	ɲ !o/a.l	ɲol
1720	- - - ɲ a.l + s o	1394	3192 2813	SLEEP	Tsum	ɲalso	sleep _:verbal-suffix/so	[x]	ɲ a.l + s o	ɲalso
1982	- - - ɲ a.l + d̪ u.ŋ	1394	3192 3197	SLEEP	Yolmo	ɲald̪uŋ	sleep sleep/dung	[x]	ɲ a.l + d̪ u.ŋ	ɲald̪uŋ
2625	- - - - - ȵ ɛ - ¹³	1394	None	SLEEP	Lhasa	ȵ.ɛ.¹³	None		ȵ ɛ ¹³	ȵɛ¹³
2626	- - - - - ȵ e - ¹³	1394	None	SLEEP	Batang	ȵ.e.¹³	None		ȵ e ¹³	ȵe¹³
2627	- - - - - n a - -	1394	None	SLEEP	Xiahe	n.a	None		n a	na
2628	- - - - - ȵ a - -	1394	None	SLEEP	Alike	ȵ.a	None		ȵ a	ȵa
208	- - - t̪ e.ɹ - - - -	903	3000	GIVE	Gyalsumdo	t̪eɹ	give/ter		t̪ e.ɹ	t̪eɹ
471	ⁿb i.n + d a - + t̪ e	1266	3001 3002 9	GIVE	Jirel	mbind̪at̪e	give/mbin _:vrb-suffix/da _:te-suffix/te		ⁿb i.n + d a + t̪ e	mbind̪at̪e
722	- - - t̪ e.r - + ts e	1268	3000 3178	GIVE	Kagate	t̪ertse	give/ter _:verbal-suffix/tse		t̪ e.r + ts e	t̪ertse
983	- - - t̪ e.ɾ - + j e	1268	3000 2910	GIVE	Lowa	t̪eɾje	give/ter _:je-suffix		t̪ e.ɾ + j e	t̪eɾje
1229	- - - t̪ e - - - -	1268	3000	GIVE	Nubri	t̪e	give/ter		t̪ e	t̪e
1478	- - - t̪ - e.Ø/r + r u	1268	3000 3005	GIVE	Sherpa	t̪eru	give/ter _to		t̪ e.Ø/r + r u	t̪eru
1724	- - - t̪ ø.ʔ - - - -	1268	3000	GIVE	Tsum	t̪øʔ	give/ter		t̪ ø.ʔ	t̪øʔ
1725	- - - t̪ e.ʔ - + s o	1268	3000 2813	GIVE	Tsum	t̪eʔso	give/ter _:verbal-suffix/so		t̪ e.ʔ + s o	t̪eʔso
1985	- - - t̪ e.ɾ - + t̪ u.ŋ	1268	3000 3006	GIVE	Yolmo	t̪eɾt̪uŋ	give/ter _to		t̪ e.ɾ + t̪ u.ŋ	t̪eɾt̪uŋ
2289	ʈʂ ɛ ⁵²	1267	None	GIVE	Lhasa	tʂ.ɛ.⁵²	None		ʈʂ ɛ ⁵²	tʂɛ⁵²
2290	- t eː - ⁵⁵	1268	None	GIVE	Lhasa	t.eː.⁵⁵	None		t eː ⁵⁵	teː⁵⁵
2291	h.t e.r	1268	None	GIVE	Xiahe	h.t.e.r	None	!	h.t e.r	hter
2292	r.t e.r	1268	None	GIVE	Alike	r.t.e.r	None	!	r.t e.r	rter
2293	w.ɕ ə.n	1266	None	GIVE	Alike	w.ɕ.ə.n	None	!	w.ɕ ə.n	wɕən
2294	t ɛ.ʔ ⁵³	1268	None	GIVE	Batang	t.ɛ.ʔ.⁵³	None		t ɛ.ʔ ⁵³	tɛʔ⁵³
210	ɕ i - - -	1230	2936	DIE	Gyalsumdo	ɕi	die	← Chinese sǐ	ɕ i	ɕi
474	ɕ.j a.p + t̪ e	883	2937 9	DIE	Jirel	ɕjapt̪e	die _:te-suffix/te	? ← Chinese sǐ	ɕ.j a.p + t̪ e	ɕjapt̪e
724	ɕ i + dz e	1230	2936 13	DIE	Kagate	ɕidze	die _:vb-suffix/dze	← Chinese sǐ	ɕ i + dz e	ɕidze
985	ɕ i + j e	1230	2936 2910	DIE	Lowa	ɕije	die _:je-suffix	← Chinese sǐ	ɕ i + j e	ɕije
1231	ɕ i - - -	1230	2936	DIE	Nubri	ɕi	die	← Chinese sǐ	ɕ i	ɕi
1480	ɕ i + - u	1230	2936 103	DIE	Sherpa	ɕiu	die _:vb-suffix	← Chinese sǐ	ɕ i + u	ɕiu
1727	ɕ i + s o	1230	2936 2813	DIE	Tsum	ɕiso	die _:verbal-suffix/so	← Chinese sǐ	ɕ i + s o	ɕiso
1987	ɕ i + d̪ e	1230	2936 104	DIE	Yolmo	ɕid̪e	die _:vb-suffix	← Chinese sǐ	ɕ i + d̪ e	ɕid̪e
2166	ɕ i - - ⁵⁵	1230	None	DIE	Lhasa	ɕ.i.⁵⁵	None		ɕ i ⁵⁵	ɕi⁵⁵
2167	xʰ i - - ⁵³	1230	None	DIE	Batang	xh.i.⁵³	None		xʰ i ⁵³	xhi⁵³
2168	xʰ ə - - -	1230	None	DIE	Xiahe	xh.ə	None		xʰ ə	xhə
2169	xʰ ə - - -	1230	None	DIE	Alike	xh.ə	None	?	xʰ ə	xhə
211	s e - - - - - -	1311	3050	KILL	Gyalsumdo	se	kill	← Chinese shā	s e	se
475	s e + t̪ a + t̪ e	1311	3050 3051 9	KILL	Jirel	set̪at̪e	kill _:vrb-suffix/ta _:te-suffix/te	← Chinese shā	s e + t̪ a + t̪ e	set̪at̪e
725	s e + !ts/dz e - - -	1311	3050 13	KILL	Kagate	setse	kill _:vb-suffix	← Chinese shā	s e + !ts/dz e	setse
986	s e + j e - - -	1311	3050 2910	KILL	Lowa	seje	kill _:je-suffix	← Chinese shā	s e + j e	seje
1232	s e - - - - - -	1311	3050	KILL	Nubri	se	kill	← Chinese shā	s e	se
1481	s e + k u - - -	1311	3050 2887	KILL	Sherpa	seku	kill _to	← Chinese shā	s e + k u	seku
1728	s e + s o - - -	1311	3050 2813	KILL	Tsum	seso	kill _:verbal-suffix/so	← Chinese shā	s e + s o	seso
1988	s e + t̪ o.ŋ - - -	1311	3050 3055	KILL	Yolmo	set̪oŋ	kill _to	← Chinese shā	s e + t̪ o.ŋ	set̪oŋ
2395	- s - ɛ - - ⁵²	1311	None	KILL	Lhasa	s.ɛ.⁵²	None		s ɛ ⁵²	sɛ⁵²
2396	ʈʂ ũ ⁵⁵	1312	None	KILL	Batang	tʂ.ũ.∼.⁵⁵	None		ʈʂ ũ ⁵⁵	tʂũ⁵⁵
2397	s ɛ.ʔ ⁵³	1311	None	KILL	Batang	s.ɛ.ʔ.⁵³	None		s ɛ.ʔ ⁵³	sɛʔ⁵³
2398	s.ɕ !Ø/a.l	1311	None	KILL	Xiahe	s.ɕ.l	None	!	s.ɕ !Ø/a.l	sɕl
2399	- ɕ - a - - -	1311	None	KILL	Xiahe	ɕ.a	None		ɕ a	ɕa
2400	p.s a.t	1311	None	KILL	Alike	p.s.a.t	None	!	p.s a.t	psat
212	- - - pʰ i.ɹ - - -	1259	2984	FLY (MOVE THROUGH AIR)	Gyalsumdo	pʰiɹ	fly		pʰ i.ɹ	pʰiɹ
476	- - - pʰ u.ɹ - - -	1259	2984	FLY (MOVE THROUGH AIR)	Jirel	pʰuɹ	fly		pʰ u.ɹ	pʰuɹ
477	pʰ u.!Ø/ɹ + ɹ a + t̪ e	1259	2984 2989 9	FLY (MOVE THROUGH AIR)	Jirel	pʰuɹat̪e	fly _:vrb-suffix/ra _:te-suffix/te		pʰ u.!Ø/ɹ + ɹ a + t̪ e	pʰuɹat̪e
726	- - - !Ø/pʰ u.r + ts e	1259	2984 13	FLY (MOVE THROUGH AIR)	Kagate	urtse	fly _:vb-suffix		!Ø/pʰ u.r + ts e	urtse
987	- - - pʰ u.ɾ + j e	1259	2984 2910	FLY (MOVE THROUGH AIR)	Lowa	pʰuɾje	fly _to		pʰ u.ɾ + j e	pʰuɾje
1233	- - - pʰ u.ɹ - - -	1259	2984	FLY (MOVE THROUGH AIR)	Nubri	pʰuɹ	fly		pʰ u.ɹ	pʰuɹ
1482	- - - pʰ i.r + k u	1259	2984 2887	FLY (MOVE THROUGH AIR)	Sherpa	pʰirku	fly _to		pʰ i.r + k u	pʰirku
1729	- - - pʰ i.ɹ + s o	1259	2984 2813	FLY (MOVE THROUGH AIR)	Tsum	pʰiɹso	fly _:verbal-suffix/so		pʰ i.ɹ + s o	pʰiɹso
1989	l o.ŋ	901	2988	FLY (MOVE THROUGH AIR)	Yolmo	loŋ	fly/loŋ		l o.ŋ	loŋ
2271	d ĩ ⁵⁵	1260	None	FLY (MOVE THROUGH AIR)	Batang	d.ĩ.∼.⁵⁵	None		d ĩ ⁵⁵	dĩ⁵⁵
2272	pʰ ə.r	1259	None	FLY (MOVE THROUGH AIR)	Xiahe	ph.ə.r	None		pʰ ə.r	phər
2273	pʰ i.r ⁵⁵	1259	None	FLY (MOVE THROUGH AIR)	Lhasa	ph.i.r.⁵⁵	None		pʰ i.r ⁵⁵	phir⁵⁵
2274	m.p ə.r	1259	None	FLY (MOVE THROUGH AIR)	Alike	m.p.ə.r	None	!	m.p ə.r	mpər
213	k.j u - - - - - -	1013	3289	WALK	Gyalsumdo	kju	TO		k.j u	kju
478	kʰ.j o.m - - - - - -	1013	3289	WALK	Jirel	kʰjom	TO		kʰ.j o.m	kʰjom
479	kʰ.j a.m + b a + t̪ e	1013	3289 8 9	WALK	Jirel	kʰjambat̪e	_to _:vrb-suffix/ba _:te-suffix/te		kʰ.j a.m + b a + t̪ e	kʰjambat̪e
727	- - - !d/d̪ o + dz e	1453	3290 13	WALK	Kagate	dodze	TO _:vb-suffix/dze		!d/d̪ o + dz e	dodze
988	- - - ⁿd o + j e	1453	3290 2910	WALK	Lowa	ndoje	TO _:je-suffix		ⁿd o + j e	ndoje
1234	k o.m + b a.g + j a.p	1013	3293 3294 3289	WALK	Nubri	kombaɡjap	_to _to TO		k o.m + b a.g + j a.p	kombaɡjap
1483	- - - - - - !d/d̪ o.p	1453	3290	WALK	Sherpa	dop	TO		!d/d̪ o.p	dop
1730	- - - - - - ⁿd o	1453	3290	WALK	Tsum	ndo	TO		ⁿd o	ndo
1990	- - - - - - ⁿd o	1453	3290	WALK	Yolmo	ndo	TO		ⁿd o	ndo
2772	- ʈʂ - o ¹³	1453	None	WALK	Lhasa	tʂ.o.¹³	None		ʈʂ o ¹³	tʂo¹³
2773	- ⁿɖʐ - o ⁵³	1453	68	WALK	Batang	ndʐ.o.⁵³	None	!	ⁿɖʐ o ⁵³	ndʐo⁵³
2774	tɕʰ ø ⁵⁵	1454	None	WALK	Batang	tɕʰ.ø.⁵⁵	None		tɕʰ ø ⁵⁵	tɕhø⁵⁵
2775	- ⁿdʑ - o -	1453	None	WALK	Xiahe	ndʑ.o	None	!	ⁿdʑ o	ndʑo
2776	pʰ e ⁵²	1455	None	WALK	Lhasa	ph.e.⁵²	None		pʰ e ⁵²	phe⁵²
2777	n.ɟ.j o	1453	None	WALK	Alike	n.ɟ.j.o	None	!	n.ɟ.j o	nɟjo
2778	xʰ ɛ.ʔ ⁵³	1456	None	WALK	Batang	xh.ɛ.ʔ.⁵³	None		xʰ ɛ.ʔ ⁵³	xhɛʔ⁵³
214	t̪ a.ɹ + k.j u + l a.ŋ	20	3156 3157 3158	RUN	Gyalsumdo	t̪aɹkjulaŋ	TO _to _to		t̪ a.ɹ + k.j u + l a.ŋ	t̪aɹkjulaŋ
480	tɕʰ.w a + b a + t̪ e	19	3159 8 9	RUN	Jirel	tɕʰwabat̪e	_to _:vrb-suffix/ba _:te-suffix/te		tɕʰ.w a + b a + t̪ e	tɕʰwabat̪e
728	tɕʰ.j o.ŋ + dz e - - -	967	3161 13	RUN	Kagate	tɕʰjoŋdze	_to _:vb-suffix/dze		tɕʰ.j o.ŋ + dz e	tɕʰjoŋdze
989	p a.ŋ + t̪ a + ŋ.j e	18	3160 3156 3162	RUN	Lowa	paŋt̪aŋje	_to TO _to		p a.ŋ + t̪ a + ŋ.j e	paŋt̪aŋje
1235	l a + t̪ a.ŋ - - -	7	3158 3156	RUN	Nubri	lat̪aŋ	_to run		l a + t̪ a.ŋ	lat̪aŋ
1484	tɕʰ.j o.ŋ + g u	967	3161 3157	RUN	Sherpa	tɕʰjoŋɡu	TO _to		tɕʰ.j o.ŋ + g u	tɕʰjoŋɡu
1731	tɕʰ o.ŋ + d o - - -	967	3161 3156	RUN	Tsum	tɕʰoŋdo	_to TO		tɕʰ o.ŋ + d o	tɕʰoŋdo
1991	tɕʰ.j u.ŋ + d̪ u.ŋ - - -	967	3161 3156	RUN	Yolmo	tɕʰjuŋd̪uŋ	_to TO		tɕʰ.j u.ŋ + d̪ u.ŋ	tɕʰjuŋd̪uŋ
2574	- c u - ¹³²	1377	None	RUN	Lhasa	c.u.¹³²	None		c u ¹³²	Cu¹³²
2575	dʑ u.ʔ ⁵³	1377	None	RUN	Batang	dʑ.u.ʔ.⁵³	None		dʑ u.ʔ ⁵³	dʑuʔ⁵³
2576	r.ɟʲ u.k	1377	None	RUN	Alike	r.ɟj.u.k	None	!	r.ɟʲ u.k	rɟjuk
2577	dʑ ə.χ	1377	None	RUN	Xiahe	dʑ.ə.χ	None		dʑ ə.χ	dʑəχ
216	ɕ.j o	1224	2921	COME	Gyalsumdo	ɕjo	come/sjo		ɕ.j o	ɕjo
217	- - - - o.ŋ	1223	2922	COME	Gyalsumdo	oŋ	come/oŋ		o.ŋ	oŋ
483	ɕ.j o.k	1224	2921	COME	Jirel	ɕjok	come/sjo		ɕ.j o.k	ɕjok
730	- o.ŋ + dz e	1223	2922 13	COME	Kagate	oŋdze	come/oŋ _:vb-suffix/dze		o.ŋ + dz e	oŋdze
991	u.ŋ + j e	1223	2924 2925	COME	Lowa	uŋje	come/oŋ _to		u.ŋ + j e	uŋje
1237	- - - - o.ŋ	1223	2922	COME	Nubri	oŋ	come/oŋ		o.ŋ	oŋ
1486	- u.ŋ + g u	1223	2922 2926	COME	Sherpa	uŋgu	come/oŋ _to		u.ŋ + g u	uŋgu
1734	ɕ.j o.ʔ	1224	2921	COME	Tsum	ɕjoʔ	come/sjo		ɕ.j o.ʔ	ɕjoʔ
1735	l eu + ʑ u.ŋ	21	2927 2922	COME	Tsum	leuʑuŋ	come/leu come/zuŋ		l eu + ʑ u.ŋ	leuʑuŋ
1993	ɕ.j o	1224	2921	COME	Yolmo	ɕjo	come/sjo		ɕ.j o	ɕjo
2150	ɕ o.⁵²	1224	None	COME	Lhasa	ɕ.o.⁵²	None		ɕ o.⁵²	ɕo⁵²
2151	j o.ŋ ¹³	1223	None	COME	Lhasa	j.o.ŋ.¹³	None		j o.ŋ ¹³	joŋ¹³
2152	pʰ e ⁵²	1225	None	COME	Lhasa	ph.e.⁵²	None		pʰ e ⁵²	phe⁵²
2153	ʔ õ - ¹³	1223	None	COME	Batang	ʔ.õ.∼.¹³	None		ʔ õ ¹³	ʔõ¹³
2154	xʰ o.ʔ ⁵³	1224	None	COME	Batang	xh.o.ʔ.⁵³	None		xʰ o.ʔ ⁵³	xhoʔ⁵³
2155	j o.ŋ	1223	None	COME	Xiahe	j.o.ŋ	None		j o.ŋ	joŋ
2156	j o.ŋ	1223	None	COME	Alike	j.o.ŋ	None		j o.ŋ	joŋ
2157	xʰ o.k	1224	None	COME	Alike	xh.o.k	None	?	xʰ o.k	xhok
227	- - - ɲ i - - -	1067	3499	WE (INCLUSIVE)	Gyalsumdo	ɲi	we		ɲ i	ɲi
228	- - - ɲ i + j a	1067	3499 2697	WE (INCLUSIVE)	Gyalsumdo	ɲija	we :plural-suffix/ja		ɲ i + j a	ɲija
229	ɲ i + ɹ a.ŋ - - -	1066	3499 16	WE (INCLUSIVE)	Gyalsumdo	ɲiɹaŋ	we all/rang		ɲ i + ɹ a.ŋ	ɲiɹaŋ
491	o + ɹ o.ŋ	1070	3500 16	WE (INCLUSIVE)	Jirel	oɹoŋ	we _all/rang		o + ɹ o.ŋ	oɹoŋ
492	ⁿg a + ŋ e - - -	1067	17 18	WE (INCLUSIVE)	Jirel	ŋɡaŋe	we-inclusive all/nge		ⁿg a + ŋ e	ŋɡaŋe
739	- - - u	1070	3500	WE (INCLUSIVE)	Kagate	u	we		u	u
1000	w o + ɾ o.ŋ - - -	1066	3500 16	WE (INCLUSIVE)	Lowa	woɾoŋ	we _all/rang		w o + ɾ o.ŋ	woɾoŋ
1247	w o + ɹ o.ŋ + d̪ o	1066	3500 16 3505	WE (INCLUSIVE)	Nubri	woɹoŋd̪o	we _all/rang _we/do		w o + ɹ o.ŋ + d̪ o	woɹoŋd̪o
1495	- o + r a.ŋ - - -	1066	3500 16	WE (INCLUSIVE)	Sherpa	oraŋ	we all/rang		o + r a.ŋ	oraŋ
1746	ɲ o + ɹ o.ŋ - - -	1066	3499 16	WE (INCLUSIVE)	Tsum	ɲoɹoŋ	_we all/rang		ɲ o + ɹ o.ŋ	ɲoɹoŋ
1747	ɲ o + ɹ o.ŋ + k.j a	1066	3499 16 2718	WE (INCLUSIVE)	Tsum	ɲoɹoŋkja	_we all/rang _:plural-suffix/kja		ɲ o + ɹ o.ŋ + k.j a	ɲoɹoŋkja
2003	ɲ i + ɹ a.ŋ - - -	1066	3499 16	WE (INCLUSIVE)	Yolmo	ɲiɹaŋ	we all/rang		ɲ i + ɹ a.ŋ	ɲiɹaŋ
2787	ʔ o + tɕʰ - o -	1459	None	WE (INCLUSIVE)	Xiahe	ʔ.o._.tɕh.o	None		ʔ o + tɕʰ o	ʔo tɕho
2788	ŋ ã ¹³ + tsʰ o ⁵⁵	1460	None	WE (INCLUSIVE)	Lhasa	ŋ.ã.∼.¹³.◦.tsh.o.⁵⁵	None		ŋ ã ¹³ + tsʰ o ⁵⁵	ŋã¹³tsho⁵⁵
2789	ŋ ə + - tɕʰ o -	1460	None	WE (INCLUSIVE)	Alike	ŋ.ə._.tɕh.o	None		ŋ ə + tɕʰ o	ŋə tɕho
2790	ŋ øy ¹³	1461	None	WE (INCLUSIVE)	Batang	ŋ.ø.y.¹³	None		ŋ øy ¹³	ŋøy¹³
231	kʰ i + j a - - - -	22	3790 2697	YOU	Gyalsumdo	kʰija	_you :plural-suffix/ja		kʰ i + j a	kʰija
493	kʰ.j o + k.j o.n	1498	3791 3792	YOU	Jirel	kʰjokjon	YOU _you		kʰ.j o + k.j o.n	kʰjokjon
741	kʰ.j o + - - - k.j a -	1498	3793 3791	YOU	Kagate	kʰjokja	_you YOU		kʰ.j o + k.j a	kʰjokja
1002	kʰ e + - - - k.j a -	1159	3790 3791	YOU	Lowa	kʰekja	_you YOU		kʰ e + k.j a	kʰekja
1249	kʰ e + - - - d̪ o - - -	1160	3790 3794	YOU	Nubri	kʰed̪o	YOU _you		kʰ e + d̪ o	kʰed̪o
1497	kʰ i + r a.ŋ + d̪ i + b a	1160	3790 3795 3794 3796	YOU	Sherpa	kʰiraŋd̪iba	YOU _you _you _you		kʰ i + r a.ŋ + d̪ i + b a	kʰiraŋd̪iba
1748	kʰ e + ɹ a.ŋ + k.j a -	1159	3790 3795 2718	YOU	Tsum	kʰeɹaŋkja	_you _you _:plural-suffix/kja		kʰ e + ɹ a.ŋ + k.j a	kʰeɹaŋkja
2005	kʰ.j a + p ə + t i -	1498	3791 3797 3794	YOU	Yolmo	kʰjapəti	YOU _you _you		kʰ.j a + p ə + t i	kʰjapəti
2862	c.çʰ ə + - - - - - - tɕʰ o - -	1498	None	YOU	Alike	c.çh.ə._.tɕh.o	None		c.çʰ ə + tɕʰ o	cçhə_tɕho
2863	h øy ⁵³	1498	None	YOU	Batang	h.ø.y.⁵³	None		h øy ⁵³	høy⁵³
2864	ch/ts - e - ⁵⁵ + r a ŋ ⁵⁵ + tsʰ o - -	1498	None	YOU	Lhasa	ch.e.⁵⁵.◦.r.a.ŋ.⁵⁵.◦.tsh.o	None		ch/ts e ⁵⁵ + r a ŋ ⁵⁵ + tsʰ o	che⁵⁵◦raŋ⁵⁵◦tsho
2865	tɕʰ - ə - + - - - - - - tɕʰ o - -	1498	None	YOU	Xiahe	tɕh.ə._.tɕh.o	None		tɕʰ ə + tɕʰ o	tɕhə_tɕho
235	s e + ɹ a - - -	1280	1197 1198	HAIL	Gyalsumdo	seɹa	HAILSTONE _hailstone		s e + ɹ a	seɹa
497	s e + ɹ e - - -	1280	1197 1198	HAIL	Jirel	seɹe	HAILSTONE _hailstone		s e + ɹ e	seɹe
745	s e + r a.k - - -	1280	1197 1198	HAIL	Kagate	serak	HAILSTONE _hailstone		s e + r a.k	serak
1005	s e + ɾ a - - -	1280	1197 1198	HAIL	Lowa	seɾa	HAILSTONE _hailstone		s e + ɾ a	seɾa
1252	kʰ a + ɕ.j o.l	349	1199 1200	HAIL	Nubri	kʰaɕjol	HAILSTONE _hailstone		kʰ a + ɕ.j o.l	kʰaɕjol
1501	s e.r + tɕ.j u.ŋ + m a	1280	1197 1201 1202	HAIL	Sherpa	sertɕjuŋma	HAILSTONE _hailstone _hailstone		s e.r + tɕ.j u.ŋ + m a	sertɕjuŋma
1752	s e + ɹ a - - -	1280	1197 1198	HAIL	Tsum	seɹa	HAILSTONE _hailstone		s e + ɹ a	seɹa
1753	tɕʰ.j a + !ɹw/ɹ a	348	1203 1198	HAIL	Tsum	tɕʰjaɹwa	_hailstone HAILSTONE		tɕʰ.j a + !ɹw/ɹ a	tɕʰjaɹwa
2008	s e + ɹ a - - -	1280	1197 1198	HAIL	Yolmo	seɹa	HAILSTONE _hailstone		s e + ɹ a	seɹa
2317	sʰ ɑ - ⁵⁵ - - - -	1280	None	HAIL	Batang	sh.ɑ.⁵⁵	None		sʰ ɑ ⁵⁵	shɑ⁵⁵
2318	s eː - ⁵⁵ + r a ⁵⁵	1280	None	HAIL	Lhasa	s.eː.⁵⁵.◦.r.a.⁵⁵	None	!	s eː ⁵⁵ + r a ⁵⁵	seː⁵⁵ra⁵⁵ (se⁵⁵ra⁵⁵)
2319	sʰ e - + - r a -	1280	None	HAIL	Xiahe	sʰ.e._.r.a	None	???	sʰ e + r a	she ra
2320	s e - + - r a -	1280	None	HAIL	Alike	s.e._.r.a	None		s e + r a	se ra
262	k.j u.k + p a	1413	2584 10	STICK	Gyalsumdo	kjukpa	stick _:ba-suffix/pa	[x]	k.j u.k + p a	kjukpa
522	d ə + ⁿd i	765	2586 2587	STICK	Jirel	dəndi	stick _stick	[x]	d ə + ⁿd i	dəndi
774	p e.r + k a	762	28 2589	STICK	Kagate	perka	stick/per _ka	[x]	p e.r + k a	perka
1033	p e.k + j o.ʔ	762	2588 2590	STICK	Lowa	pekjoʔ	stick _jo	[x]	p e.k + j o.ʔ	pekjoʔ
1279	p i.k + p a	762	2588 1078	STICK	Nubri	pikpa	stick _:pa-suffix/pa	[x]	p i.k + p a	pikpa
1280	p e.ɹ + k a	762	28 2589	STICK	Nubri	peɹka	stick/per _ka	[x]	p e.ɹ + k a	peɹka
1526	t̪ o.ŋ + l ə.ŋ	177	2586 2592	STICK	Sherpa	t̪oŋləŋ	stick _leng	[x]	t̪ o.ŋ + l ə.ŋ	t̪oŋləŋ
1784	p e.r + k a	762	28 2589	STICK	Tsum	perka	stick/per _ka	[x]	p e.r + k a	perka
2037	p !ɹ/e.!Ø/ɹ + k a	762	28 2589	STICK	Yolmo	pɹeka	stick/per _ka	[x]	p !ɹ/e.!Ø/ɹ + k a	pɹeka
2664	- - j u - ⁵⁵ + p ɑ.ʔ ⁵³	1413	None	STICK	Batang	j.ᴜ.⁵⁵.◦.p.ɑ.ʔ.⁵³	None		j u ⁵⁵ + p ɑ.ʔ ⁵³	jᴜ⁵⁵pɑʔ⁵³
2665	j u.k ⁵⁵ + p ə - ⁵⁵	1413	None	STICK	Lhasa	j.u.k.⁵⁵.◦.p.ə.⁵⁵	None		j u.k ⁵⁵ + p ə ⁵⁵	juk⁵⁵pə⁵⁵
2666	ʔ o./o + tɕ o	1414	None	STICK	Xiahe	ʔ.o._.tɕ.o	None		ʔ o./o + tɕ o	ʔo tɕo
2667	c u.k ¹³ + p a - ⁵²	1413	None	STICK	Lhasa	c.u.k.¹³.◦.p.a.⁵²	None		c u.k ¹³ + p a ⁵²	cuk¹³pa⁵²
2668	- o + tɕʰ o	1414	None	STICK	Alike	o._.tɕh.o	None		o + tɕʰ o	o tɕho
264	l e + k e	867	2905 2906	CHEW	Gyalsumdo	leke	chew/le _to	[x]	l e + k e	leke
524	m u.!Ø/ɹ - + ɹ a + t̪ e	1214	2863 2908 9	CHEW	Jirel	muɹat̪e	bite/mur bite/rab _:te-suffix/te	[x]	m u.!Ø/ɹ + ɹ a + t̪ e	muɹat̪e
776	d̪ e + !ts/dz e	868	2909 13	CHEW	Kagate	d̪etse	chew/de _:vb-suffix/dze	[x]	d̪ e + !ts/dz e	d̪etse
1035	l e + j e	867	2905 2910	CHEW	Lowa	leje	chew/le _:je-suffix	[x]	l e + j e	leje
1283	m - u.ɹ - - - - - -	1214	2863	CHEW	Nubri	muɹ	bite/mur	[x]	m u.ɹ	muɹ
1528	l e + k u	867	2905 2906	CHEW	Sherpa	leku	chew/le chew/ku	[x]	l e + k u	leku
1787	t.ɹ o.ʔ	873	2911	CHEW	Tsum	tɹoʔ	chew/tro	[x]	t.ɹ o.ʔ	tɹoʔ
2039	m u.!ɾ/ɹ - + - - - !t̪/d̪ !o/u.ŋ	1214	2863 2871	CHEW	Yolmo	muɾt̪oŋ	bite/mur bite/dung	[x]	m u.!ɾ/ɹ + !t̪/d̪ !o/u.ŋ	muɾt̪oŋ
2124	d a.l	1213	None	CHEW	Xiahe	d.a.l	None		d a.l	dal
2125	m u.r ¹³	1214	None	CHEW	Lhasa	m.u.r.¹³	None		m u.r ¹³	mur¹³
2126	- tɕ a ⁵³	1212	None	CHEW	Batang	tɕ.a.⁵³	None		tɕ a ⁵³	tɕa⁵³
2127	m o + r e - -	1214	None	CHEW	Alike	m.o._.r.e	None		m o + r e	mo re
2128	r.d a.t	1213	None	CHEW	Alike	r.d.a.t	None	!	r.d a.t	rdat
2129	- - - m u - ²³¹	1214	None	CHEW	Batang	m.ᴜ.²³¹	None		m u ²³¹	mᴜ²³¹
